Kód ADM,Kód obce,Název obce,Název MOMC,Název MOP,Kód èásti obce,Název èásti obce,Název ulice,Typ SO,Èíslo domovní,Èíslo orientaèní,Znak èísla orientaèního,PSÈ,Souøadnice Y,Souøadnice X,Platí Od,Jednoøádková adresa,Èíslo volebního okrsku,,
21788995,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,1975,11,,13000,737968,12,1043255,37,10.07.2017,Pod lipami 1975/11~Žižkov~13000 Praha 3,3044
21793590,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Biskupcova,è.p.,2390,87,,13000,738455,24,1043148,1,10.07.2017,Biskupcova 2390/87~Žižkov~13000 Praha 3,3044
21793603,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Strážní,è.p.,2390,6,,13000,738463,83,1043139,36,10.07.2017,Strážní 2390/6~Žižkov~13000 Praha 3,3044
21793611,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Biskupcova,è.p.,2391,89,,13000,738437,22,1043146,2,10.07.2017,Biskupcova 2391/89~Žižkov~13000 Praha 3,3044
21793620,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Biskupcova,è.p.,2392,95,,13000,738392,47,1043143,2,10.07.2017,Biskupcova 2392/95~Žižkov~13000 Praha 3,3044
21796661,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2662,1,,13000,738289,1043300,28,10.07.2017,Pod lipami 2662/1~Žižkov~13000 Praha 3,3044,
21796670,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2663,3,,13000,738240,4,1043282,86,10.07.2017,Pod lipami 2663/3~Žižkov~13000 Praha 3,3044
21796688,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2664,5,,13000,738191,54,1043265,14,10.07.2017,Pod lipami 2664/5~Žižkov~13000 Praha 3,3044
21796696,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2665,7,,13000,738141,68,1043248,2,10.07.2017,Pod lipami 2665/7~Žižkov~13000 Praha 3,3044
22771581,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Jeseniova,è.p.,2769,208,,13000,738357,74,1043222,65,22.06.2017,Jeseniova 2769/208~Žižkov~13000 Praha 3,3044
40807142,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.ev.,38,,,13000,738127,64,1043605,57,11.12.2013,Za Vackovem è.ev. 38~Žižkov~13000 Praha 3,3045
21797081,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.ev.,51,,,13000,738209,56,1043340,16,10.07.2017,Na mokøinì è.ev. 51~Žižkov~13000 Praha 3,3045
21797099,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.ev.,52,,,13000,738252,36,1043374,77,10.07.2017,Na mokøinì è.ev. 52~Žižkov~13000 Praha 3,3045
21797102,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na rovnosti,è.ev.,63,,,13000,738097,1,1043652,48,10.07.2017,Na rovnosti è.ev. 63~Žižkov~13000 Praha 3,3045
21797111,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.ev.,64,,,13000,738240,72,1043388,66,10.07.2017,Na mokøinì è.ev. 64~Žižkov~13000 Praha 3,3045
31178278,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.ev.,109,,,13000,738194,41,1043663,36,11.12.2013,Na mokøinì è.ev. 109~Žižkov~13000 Praha 3,3045
21770271,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,345,2,,13000,738064,77,1043430,89,16.10.2017,Kvìtinková 345/2~Žižkov~13000 Praha 3,3045
21770280,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,346,4,,13000,738053,99,1043428,78,16.10.2017,Kvìtinková 346/4~Žižkov~13000 Praha 3,3045
21770301,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,348,6,,13000,738042,9,1043426,93,16.10.2017,Kvìtinková 348/6~Žižkov~13000 Praha 3,3045
21770310,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,349,8,,13000,738029,91,1043424,94,16.10.2017,Kvìtinková 349/8~Žižkov~13000 Praha 3,3045
21770948,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,417,10,,13000,738018,1,1043423,16,16.10.2017,Kvìtinková 417/10~Žižkov~13000 Praha 3,3045
21770956,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,418,12,,13000,738006,23,1043421,17,16.10.2017,Kvìtinková 418/12~Žižkov~13000 Praha 3,3045
21789207,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,1993,12,,13000,738127,27,1043285,26,10.07.2017,Pod lipami 1993/12~Žižkov~13000 Praha 3,3045
21789215,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1993,65,,13000,738119,3,1043289,78,10.07.2017,V zahrádkách 1993/65~Žižkov~13000 Praha 3,3045
21789223,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1994,63,,13000,738116,79,1043307,74,10.07.2017,V zahrádkách 1994/63~Žižkov~13000 Praha 3,3045
21789231,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1995,61,,13000,738116,4,1043316,34,10.07.2017,V zahrádkách 1995/61~Žižkov~13000 Praha 3,3045
21789240,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1996,59,,13000,738114,55,1043327,93,10.07.2017,V zahrádkách 1996/59~Žižkov~13000 Praha 3,3045
21789258,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1997,57,,13000,738113,42,1043336,16,10.07.2017,V zahrádkách 1997/57~Žižkov~13000 Praha 3,3045
21789266,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1998,55,,13000,738111,55,1043347,76,10.07.2017,V zahrádkách 1998/55~Žižkov~13000 Praha 3,3045
21789274,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,1999,53,,13000,738110,6,1043356,73,10.07.2017,V zahrádkách 1999/53~Žižkov~13000 Praha 3,3045
21789282,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,1999,11,,13000,738113,8,1043360,1,10.07.2017,V zeleni 1999/11~Žižkov~13000 Praha 3,3045
21789291,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2000,51,,13000,738106,32,1043383,66,10.07.2017,V zahrádkách 2000/51~Žižkov~13000 Praha 3,3045
21789304,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2000,16,,13000,738110,81,1043381,42,10.07.2017,V zeleni 2000/16~Žižkov~13000 Praha 3,3045
21789312,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2001,49,,13000,738105,2,1043393,1,10.07.2017,V zahrádkách 2001/49~Žižkov~13000 Praha 3,3045
21789321,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2002,15,,13000,738099,4,1043458,84,10.07.2017,Pod Jarovem 2002/15~Žižkov~13000 Praha 3,3045
30481813,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2002,37,,13000,738095,1043454,11.12.2013,V zahrádkách 2002/37~Žižkov~13000 Praha 3,3045,,
21789363,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2005,14,,13000,738080,88,1043268,84,10.07.2017,Pod lipami 2005/14~Žižkov~13000 Praha 3,3045
21789371,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2005,46,,13000,738084,98,1043274,33,10.07.2017,V zahrádkách 2005/46~Žižkov~13000 Praha 3,3045
21789380,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2006,16,,13000,738068,91,1043268,84,10.07.2017,Pod lipami 2006/16~Žižkov~13000 Praha 3,3045
21789398,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2007,18,,13000,738058,44,1043268,84,10.07.2017,Pod lipami 2007/18~Žižkov~13000 Praha 3,3045
21789401,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2007,45,,13000,738054,38,1043274,37,10.07.2017,Schöfflerova 2007/45~Žižkov~13000 Praha 3,3045
21789410,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2008,43,,13000,738036,37,1043286,79,10.07.2017,Schöfflerova 2008/43~Žižkov~13000 Praha 3,3045
21789428,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2009,41,,13000,738036,75,1043300,25,10.07.2017,Schöfflerova 2009/41~Žižkov~13000 Praha 3,3045
21789436,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2010,39,,13000,738037,12,1043311,85,10.07.2017,Schöfflerova 2010/39~Žižkov~13000 Praha 3,3045
21789444,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2011,37,,13000,738037,12,1043329,8,10.07.2017,Schöfflerova 2011/37~Žižkov~13000 Praha 3,3045
21789452,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2012,35,,13000,738036,75,1043346,63,10.07.2017,Schöfflerova 2012/35~Žižkov~13000 Praha 3,3045
21789461,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2013,33,,13000,738036,37,1043351,87,10.07.2017,Schöfflerova 2013/33~Žižkov~13000 Praha 3,3045
21789479,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2014,31,,13000,738035,25,1043365,33,10.07.2017,Schöfflerova 2014/31~Žižkov~13000 Praha 3,3045
21789487,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2015,29,,13000,738034,13,1043374,31,10.07.2017,Schöfflerova 2015/29~Žižkov~13000 Praha 3,3045
21789495,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Kvìtinková,è.p.,2016,1,,13000,738082,19,1043398,62,10.07.2017,Kvìtinková 2016/1~Žižkov~13000 Praha 3,3045
21789509,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2016,26,,13000,738086,31,1043395,26,10.07.2017,V zahrádkách 2016/26~Žižkov~13000 Praha 3,3045
21789517,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2017,28,,13000,738088,18,1043381,4,10.07.2017,V zahrádkách 2017/28~Žižkov~13000 Praha 3,3045
21789525,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2018,30,,13000,738089,67,1043372,7,10.07.2017,V zahrádkách 2018/30~Žižkov~13000 Praha 3,3045
21789533,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2019,32,,13000,738091,54,1043357,85,10.07.2017,V zahrádkách 2019/32~Žižkov~13000 Praha 3,3045
21789541,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2020,34,,13000,738092,29,1043352,62,10.07.2017,V zahrádkách 2020/34~Žižkov~13000 Praha 3,3045
21789550,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2021,36,,13000,738094,16,1043339,15,10.07.2017,V zahrádkách 2021/36~Žižkov~13000 Praha 3,3045
21789568,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2022,38,,13000,738095,66,1043331,3,10.07.2017,V zahrádkách 2022/38~Žižkov~13000 Praha 3,3045
21789576,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2023,40,,13000,738097,53,1043316,71,10.07.2017,V zahrádkách 2023/40~Žižkov~13000 Praha 3,3045
21789584,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2024,42,,13000,738099,2,1043303,99,10.07.2017,V zahrádkách 2024/42~Žižkov~13000 Praha 3,3045
21789592,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2025,44,,13000,738100,52,1043291,28,10.07.2017,V zahrádkách 2025/44~Žižkov~13000 Praha 3,3045
21789606,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2026,2,,13000,738059,53,1043545,73,22.06.2017,V zahrádkách 2026/2~Žižkov~13000 Praha 3,3045
21789614,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2027,4,,13000,738063,75,1043518,32,10.07.2017,V zahrádkách 2027/4~Žižkov~13000 Praha 3,3045
21789622,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zahrádkách,è.p.,2028,6,,13000,738061,66,1043487,2,10.07.2017,V zahrádkách 2028/6~Žižkov~13000 Praha 3,3045
21789631,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2029,16,,13000,738044,2,1043473,29,10.07.2017,Pod Jarovem 2029/16~Žižkov~13000 Praha 3,3045
21789649,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2030,18,,13000,738026,25,1043470,97,10.07.2017,Pod Jarovem 2030/18~Žižkov~13000 Praha 3,3045
21789657,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2031,20,,13000,738006,94,1043471,74,10.07.2017,Pod Jarovem 2031/20~Žižkov~13000 Praha 3,3045
21789665,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2032,22,,13000,737988,65,1043472,26,10.07.2017,Pod Jarovem 2032/22~Žižkov~13000 Praha 3,3045
21789711,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2038,20,,13000,738013,89,1043284,29,10.07.2017,Pod lipami 2038/20~Žižkov~13000 Praha 3,3045
22695010,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2038,48,,13000,738017,67,1043287,54,10.07.2017,Schöfflerova 2038/48~Žižkov~13000 Praha 3,3045
21789720,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2039,22,,13000,737993,36,1043272,58,10.07.2017,Pod lipami 2039/22~Žižkov~13000 Praha 3,3045
21789738,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2040,24,,13000,737981,77,1043274,7,10.07.2017,Pod lipami 2040/24~Žižkov~13000 Praha 3,3045
21789746,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2041,26,,13000,737969,42,1043275,57,10.07.2017,Pod lipami 2041/26~Žižkov~13000 Praha 3,3045
21789843,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2050,32,,13000,738015,43,1043376,18,10.07.2017,Schöfflerova 2050/32~Žižkov~13000 Praha 3,3045
21789851,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2051,34,,13000,738016,93,1043367,2,10.07.2017,Schöfflerova 2051/34~Žižkov~13000 Praha 3,3045
21789860,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2052,36,,13000,738017,67,1043353,74,10.07.2017,Schöfflerova 2052/36~Žižkov~13000 Praha 3,3045
21789878,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2053,38,,13000,738017,67,1043348,88,10.07.2017,Schöfflerova 2053/38~Žižkov~13000 Praha 3,3045
21789886,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2054,40,,13000,738018,42,1043333,92,10.07.2017,Schöfflerova 2054/40~Žižkov~13000 Praha 3,3045
21789894,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2055,42,,13000,738018,8,1043326,44,10.07.2017,Schöfflerova 2055/42~Žižkov~13000 Praha 3,3045
21789908,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2056,44,,13000,738018,8,1043310,73,10.07.2017,Schöfflerova 2056/44~Žižkov~13000 Praha 3,3045
21789916,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Schöfflerova,è.p.,2057,46,,13000,738018,42,1043299,51,10.07.2017,Schöfflerova 2057/46~Žižkov~13000 Praha 3,3045
21791210,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2197,45,,13000,738243,5,1043313,19,10.07.2017,Na mokøinì 2197/45~Žižkov~13000 Praha 3,3045
21791228,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2197,4,,13000,738250,71,1043311,69,10.07.2017,Pod lipami 2197/4~Žižkov~13000 Praha 3,3045
21791236,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2198,43,,13000,738239,89,1043336,2,10.07.2017,Na mokøinì 2198/43~Žižkov~13000 Praha 3,3045
21791244,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2199,41,,13000,738237,79,1043347,43,10.07.2017,Na mokøinì 2199/41~Žižkov~13000 Praha 3,3045
21791261,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2201,39,,13000,738235,99,1043357,94,10.07.2017,Na mokøinì 2201/39~Žižkov~13000 Praha 3,3045
21791287,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2203,31,,13000,738224,73,1043428,82,10.07.2017,Na mokøinì 2203/31~Žižkov~13000 Praha 3,3045
21791295,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2204,29,,13000,738222,62,1043440,23,10.07.2017,Na mokøinì 2204/29~Žižkov~13000 Praha 3,3045
21791309,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2205,27,,13000,738220,22,1043453,15,10.07.2017,Na mokøinì 2205/27~Žižkov~13000 Praha 3,3045
21791317,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2206,52,,13000,738228,78,1043310,79,10.07.2017,Na mokøinì 2206/52~Žižkov~13000 Praha 3,3045
21791325,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2206,6,,13000,738226,8,1043305,98,10.07.2017,Pod lipami 2206/6~Žižkov~13000 Praha 3,3045
21791333,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2207,8,,13000,738193,4,1043297,27,10.07.2017,Pod lipami 2207/8~Žižkov~13000 Praha 3,3045
21791341,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2207,53,,13000,738189,44,1043300,28,10.07.2017,Za Vackovem 2207/53~Žižkov~13000 Praha 3,3045
21791350,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2208,51,,13000,738187,64,1043311,99,10.07.2017,Za Vackovem 2208/51~Žižkov~13000 Praha 3,3045
21791368,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2209,49,,13000,738186,13,1043321,3,10.07.2017,Za Vackovem 2209/49~Žižkov~13000 Praha 3,3045
21791376,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2210,47,,13000,738183,13,1043341,12,10.07.2017,Za Vackovem 2210/47~Žižkov~13000 Praha 3,3045
21791384,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2211,7,,13000,738181,18,1043372,96,10.07.2017,V zeleni 2211/7~Žižkov~13000 Praha 3,3045
21791392,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2211,45,,13000,738178,62,1043368,75,10.07.2017,Za Vackovem 2211/45~Žižkov~13000 Praha 3,3045
21791406,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2212,44,,13000,738220,67,1043357,94,10.07.2017,Na mokøinì 2212/44~Žižkov~13000 Praha 3,3045
21791414,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2213,48,,13000,738224,88,1043332,11,10.07.2017,Na mokøinì 2213/48~Žižkov~13000 Praha 3,3045
21791422,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2214,50,,13000,738226,68,1043322,2,10.07.2017,Na mokøinì 2214/50~Žižkov~13000 Praha 3,3045
21791431,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod lipami,è.p.,2215,10,,13000,738172,2,1043285,56,10.07.2017,Pod lipami 2215/10~Žižkov~13000 Praha 3,3045
21791449,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2215,60,,13000,738175,32,1043292,77,10.07.2017,Za Vackovem 2215/60~Žižkov~13000 Praha 3,3045
21791457,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2216,58,,13000,738172,32,1043310,49,10.07.2017,Za Vackovem 2216/58~Žižkov~13000 Praha 3,3045
21791465,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2217,56,,13000,738170,52,1043321,10.07.2017,Za Vackovem 2217/56~Žižkov~13000 Praha 3,3045,
21791473,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2218,54,,13000,738168,41,1043338,12,10.07.2017,Za Vackovem 2218/54~Žižkov~13000 Praha 3,3045
21791481,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2219,52,,13000,738166,61,1043347,13,10.07.2017,Za Vackovem 2219/52~Žižkov~13000 Praha 3,3045
21791490,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2220,9,,13000,738151,14,1043368,45,10.07.2017,V zeleni 2220/9~Žižkov~13000 Praha 3,3045
21791503,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2220,50,,13000,738154,3,1043366,65,10.07.2017,Za Vackovem 2220/50~Žižkov~13000 Praha 3,3045
21791511,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2221,40,,13000,738203,4,1043397,89,10.07.2017,Na mokøinì 2221/40~Žižkov~13000 Praha 3,3045
21791520,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2221,6,,13000,738200,1,1043392,18,10.07.2017,V zeleni 2221/6~Žižkov~13000 Praha 3,3045
21791538,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2222,8,,13000,738190,19,1043390,8,10.07.2017,V zeleni 2222/8~Žižkov~13000 Praha 3,3045
21791546,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2222,43,,13000,738186,13,1043393,38,10.07.2017,Za Vackovem 2222/43~Žižkov~13000 Praha 3,3045
21791554,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2223,41,,13000,738172,32,1043408,7,10.07.2017,Za Vackovem 2223/41~Žižkov~13000 Praha 3,3045
21791562,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2224,35,,13000,738166,61,1043444,74,10.07.2017,Za Vackovem 2224/35~Žižkov~13000 Praha 3,3045
21791571,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2225,11,,13000,738176,52,1043468,17,10.07.2017,Pod Jarovem 2225/11~Žižkov~13000 Praha 3,3045
21791589,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2225,33,,13000,738173,82,1043464,26,10.07.2017,Za Vackovem 2225/33~Žižkov~13000 Praha 3,3045
21791597,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2226,30,,13000,738191,5,1043466,1,10.07.2017,Na mokøinì 2226/30~Žižkov~13000 Praha 3,3045
21791601,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2226,9,,13000,738187,64,1043469,37,10.07.2017,Pod Jarovem 2226/9~Žižkov~13000 Praha 3,3045
21791619,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2227,32,,13000,738205,2,1043450,15,10.07.2017,Na mokøinì 2227/32~Žižkov~13000 Praha 3,3045
21791627,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2228,34,,13000,738207,1,1043441,14,10.07.2017,Na mokøinì 2228/34~Žižkov~13000 Praha 3,3045
21791635,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2229,36,,13000,738210,31,1043424,32,10.07.2017,Na mokøinì 2229/36~Žižkov~13000 Praha 3,3045
21791643,554782,Praha,Praha 3,Praha 3,490261,Žižkov,V zeleni,è.p.,2230,10,,13000,738156,25,1043384,67,10.07.2017,V zeleni 2230/10~Žižkov~13000 Praha 3,3045
21791651,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2230,48,,13000,738160,1043388,88,10.07.2017,Za Vackovem 2230/48~Žižkov~13000 Praha 3,3045,
21791660,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2231,46,,13000,738156,7,1043408,1,10.07.2017,Za Vackovem 2231/46~Žižkov~13000 Praha 3,3045
21791678,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2232,40,,13000,738151,89,1043441,74,10.07.2017,Za Vackovem 2232/40~Žižkov~13000 Praha 3,3045
21791686,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2233,13,,13000,738136,88,1043463,6,10.07.2017,Pod Jarovem 2233/13~Žižkov~13000 Praha 3,3045
21791694,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Za Vackovem,è.p.,2233,38,,13000,738140,78,1043459,76,10.07.2017,Za Vackovem 2233/38~Žižkov~13000 Praha 3,3045
21791716,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2235,4,,13000,738249,81,1043492,79,10.07.2017,Pod Jarovem 2235/4~Žižkov~13000 Praha 3,3045
21791724,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Pod Jarovem,è.p.,2236,6,,13000,738238,99,1043491,29,10.07.2017,Pod Jarovem 2236/6~Žižkov~13000 Praha 3,3045
21791732,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2237,19,,13000,738208,18,1043524,38,10.07.2017,Na mokøinì 2237/19~Žižkov~13000 Praha 3,3045
21791741,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Mezi domky,è.p.,2238,7,,13000,738212,14,1043546,10.07.2017,Mezi domky 2238/7~Žižkov~13000 Praha 3,3045,
21791759,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Na mokøinì,è.p.,2238,17,,13000,738205,74,1043539,91,10.07.2017,Na mokøinì 2238/17~Žižkov~13000 Praha 3,3045
21791767,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Mezi domky,è.p.,2239,5,,13000,738230,1,1043548,44,10.07.2017,Mezi domky 2239/5~Žižkov~13000 Praha 3,3045
21791775,554782,Praha,Praha 3,Praha 3,490261,Žižkov,Mezi domky,è.p.,2240,1,,13000,738261,76,1043546,61,10.07.2017,Mezi domky 2240/1~Žižkov~13000 Praha 3,3045
